Trainer_PK,Horse_PK,Horse_Name,Horse_BY,Trainer_Num,Trainer_Name,Trainer_Div
70121,44738,럭키브레이크,2018,7,김병학,부경 경마장
70130,42898,닥터테이크,2018,1,백광열,부경 경마장
70194,42925,에이스포텐,2018,8,토마스,부경 경마장
70134,42163,최강쏜살,2018,2,강형곤,부경 경마장
70186,45128,월드삭스,2018,31,라이스,부경 경마장
70127,43014,루카스선,2018,17,장세한,부경 경마장
70176,42912,대호마,2018,6,구영준,부경 경마장
70136,43079,큐트가이,2018,21,민장기,부경 경마장
70246,43061,수소파워,2018,23,손병직,부경 경마장
70223,42191,얼라이브스타,2018,22,강은석,부경 경마장
70194,43288,천마파워,2018,8,토마스,부경 경마장
70137,42844,함안서북산,2018,12,조용배,부경 경마장
70194,45669,허니드래건,2018,8,토마스,부경 경마장
70141,44757,무적찰리,2018,27,이상영,부경 경마장
70129,42515,버닝파티,2018,20,최기홍,부경 경마장
70156,45136,클리어,2018,30,울즐리,부경 경마장
70156,42169,미스인디,2018,30,울즐리,부경 경마장
70246,42847,함안봉화산,2018,23,손병직,부경 경마장
70125,43117,온누리질주,2018,9,양귀선,부경 경마장
70186,45670,히든찰리,2018,31,라이스,부경 경마장
70123,45456,나이스최강,2018,19,김영관,부경 경마장
70142,41990,머니백,2018,26,방동석,부경 경마장
70132,43052,더프린세스,2018,18,이정표,부경 경마장
70186,43156,에이스솔로몬,2018,31,라이스,부경 경마장
70128,43095,영광의라이더,2018,4,임금만,부경 경마장
70137,42818,남도일등,2018,12,조용배,부경 경마장
70127,42141,런앤드건,2018,17,장세한,부경 경마장
70156,42211,빅터바시움,2018,30,울즐리,부경 경마장
70133,43084,태풍이,2018,14,윤영훈,부경 경마장
70246,42907,함안방어산,2018,23,손병직,부경 경마장
70086,43035,라온더보스,2018,33,권승주,부경 경마장
70143,43324,부미스타,2018,28,하무선,부경 경마장
70132,42842,함안백이산,2018,18,이정표,부경 경마장
70176,42082,뉴크라운,2018,6,구영준,부경 경마장
70123,42115,동트자보이,2018,19,김영관,부경 경마장
70186,43154,블랙올리브,2018,31,라이스,부경 경마장
70127,42087,뜨거운만남,2018,17,장세한,부경 경마장
70134,42146,노블카우보이,2018,2,강형곤,부경 경마장
70132,42065,트리플질주,2018,18,이정표,부경 경마장
70186,45210,갤럭시오브,2018,31,라이스,부경 경마장
70173,43665,서던킹,2019,10,구민성,부경 경마장
70128,44424,모닝뮤즈,2019,4,임금만,부경 경마장
70141,43670,윈드위너,2019,27,이상영,부경 경마장
70130,43729,위너스타,2019,1,백광열,부경 경마장
70194,43721,원더풀임팩트,2019,8,토마스,부경 경마장
70142,43722,원더풀오션,2019,26,방동석,부경 경마장
70141,44425,금아패셔너트,2019,27,이상영,부경 경마장
70123,43740,어게인터치,2019,19,김영관,부경 경마장
70123,44344,마군,2019,19,김영관,부경 경마장
70125,43690,독보,2019,9,양귀선,부경 경마장
70156,43675,유서프,2019,30,울즐리,부경 경마장
70123,43698,금아인피니티,2019,19,김영관,부경 경마장
70186,44429,알렉킹이지,2019,31,라이스,부경 경마장
70132,43973,호랑가시,2019,18,이정표,부경 경마장
70132,43833,타이탄케이,2019,18,이정표,부경 경마장
70156,44701,평화축제,2019,30,울즐리,부경 경마장
70186,43817,정문드래곤,2019,31,라이스,부경 경마장
70180,43947,주말보배,2019,15,안우성,부경 경마장
70226,43850,인디초이스,2019,13,박재호,부경 경마장
70176,43801,판타스틱러브,2019,6,구영준,부경 경마장
70173,44181,이터널에이스,2019,10,구민성,부경 경마장
70137,44888,밀크데이,2019,12,조용배,부경 경마장
70129,43919,그레이트블루,2019,20,최기홍,부경 경마장
70121,43857,최강마린,2019,7,김병학,부경 경마장
70125,43735,하늘강자,2019,9,양귀선,부경 경마장
70186,43716,퍼플망고,2019,31,라이스,부경 경마장
70156,46517,더에어,2019,30,울즐리,부경 경마장
70125,44437,한라백두,2019,9,양귀선,부경 경마장
70125,43717,스텔루나,2019,9,양귀선,부경 경마장
70127,44167,레이디골든,2019,17,장세한,부경 경마장
70123,43774,레전드넘버원,2019,19,김영관,부경 경마장
70186,45154,플래시참,2019,31,라이스,부경 경마장
70125,43707,하늘질주,2019,9,양귀선,부경 경마장
70130,43709,닥터파라오,2019,1,백광열,부경 경마장
70123,44062,심플칼릭스,2019,19,김영관,부경 경마장
70121,43972,맨오브더이어,2019,7,김병학,부경 경마장
70136,44593,골든선더볼트,2019,21,민장기,부경 경마장
70132,43683,퀸로맨스,2019,18,이정표,부경 경마장
70130,44737,아델앨리스,2019,1,백광열,부경 경마장
70226,45039,하늘미소,2019,13,박재호,부경 경마장
70226,44639,애니싱스,2019,13,박재호,부경 경마장
70086,45024,라온더파이팅,2019,33,권승주,부경 경마장
70132,44432,언제나영웅,2019,18,이정표,부경 경마장
70121,43760,머니케이스,2019,7,김병학,부경 경마장
70128,44252,영광의레전드,2019,4,임금만,부경 경마장
70133,44387,오르다,2019,14,윤영훈,부경 경마장
70223,43986,올크라운,2019,22,강은석,부경 경마장
70143,43733,케이에프원,2019,28,하무선,부경 경마장
70246,44388,블루캡틴,2019,23,손병직,부경 경마장
70126,43793,캡틴골드,2019,24,김길중,부경 경마장
70086,44070,라온더플래시,2019,33,권승주,부경 경마장
70128,44435,윈스팅,2019,4,임금만,부경 경마장
70129,44072,오렌지개라지,2019,20,최기홍,부경 경마장
70136,43874,특급캠프,2019,21,민장기,부경 경마장
70126,43784,골든레이서,2019,24,김길중,부경 경마장
70125,43867,하늘전사,2019,9,양귀선,부경 경마장
70134,44284,불의검,2019,2,강형곤,부경 경마장
70086,43794,골든파워,2019,33,권승주,부경 경마장
70123,43981,파워가이,2019,19,김영관,부경 경마장
70125,44121,로드투브이,2019,9,양귀선,부경 경마장
70141,43763,폴투윈,2019,27,이상영,부경 경마장
70226,44081,닥터칼리파,2019,13,박재호,부경 경마장
70176,44726,마하메루,2019,6,구영준,부경 경마장
70123,44140,샤카,2019,19,김영관,부경 경마장
70156,44851,챔프고,2019,30,울즐리,부경 경마장
70194,44194,플레이더인디,2019,8,토마스,부경 경마장
70123,43744,할리우드파티,2019,19,김영관,부경 경마장
70249,44118,운주스타,2019,3,문현철,부경 경마장
70186,44055,그린스피드,2019,31,라이스,부경 경마장
70143,45071,컬러풀윈드,2019,28,하무선,부경 경마장
70137,47044,엑톤파워,2019,12,조용배,부경 경마장
70134,44145,스페셜팩트,2019,2,강형곤,부경 경마장
70134,43702,비케이뉴문,2019,2,강형곤,부경 경마장
70130,44166,닥터시저,2019,1,백광열,부경 경마장
70121,44695,컴온퍼스트,2019,7,김병학,부경 경마장
70133,45041,우승여걸,2019,14,윤영훈,부경 경마장
70176,43959,최강포스,2019,6,구영준,부경 경마장
70123,43723,원더풀파일,2019,19,김영관,부경 경마장
70126,44282,보람이,2019,24,김길중,부경 경마장
70133,44097,오케이선더,2019,14,윤영훈,부경 경마장
70086,44215,은성위너,2019,33,권승주,부경 경마장
70086,44898,퍼플라인,2019,33,권승주,부경 경마장
70123,44481,아름다운인연,2019,19,김영관,부경 경마장
70143,44476,팬텀퀸,2019,28,하무선,부경 경마장
70194,44483,화랑스카이,2019,8,토마스,부경 경마장
70133,44083,원더풀찬스,2019,14,윤영훈,부경 경마장
70226,45072,하트브레이커,2019,13,박재호,부경 경마장
70134,43841,동부스타,2019,2,강형곤,부경 경마장
70137,43863,배다리돌풍,2019,12,조용배,부경 경마장
70132,43890,은성챔피언,2019,18,이정표,부경 경마장
70180,44431,스카이승,2019,15,안우성,부경 경마장
70130,44885,벌마의스타,2019,1,백광열,부경 경마장
70226,43898,닥터콩돌이,2019,13,박재호,부경 경마장
70173,44256,용가리,2019,10,구민성,부경 경마장
70180,44151,스카이제주향,2019,15,안우성,부경 경마장
70224,44852,맨오브더스타,2019,11,김영민,부경 경마장
70173,44255,마이티스톰,2019,10,구민성,부경 경마장
70133,44551,골든크라운,2019,14,윤영훈,부경 경마장
70133,44798,메니피송,2019,14,윤영훈,부경 경마장
70246,44492,나이스데이,2019,23,손병직,부경 경마장
70223,44500,맨오브더맨,2019,22,강은석,부경 경마장
70223,44458,운주히어로,2019,22,강은석,부경 경마장
70224,44886,아델골드,2019,11,김영민,부경 경마장
70176,45028,파이트패밀리,2019,6,구영준,부경 경마장
70134,44224,스톰어게인,2019,2,강형곤,부경 경마장
70086,44450,서부특급,2019,33,권승주,부경 경마장
70129,44056,성치대로,2019,20,최기홍,부경 경마장
70125,44887,대지초이스,2019,9,양귀선,부경 경마장
70127,44649,퀄리티퀸,2019,17,장세한,부경 경마장
70156,44686,비제이치프,2019,30,울즐리,부경 경마장
70224,44366,아델축배,2019,11,김영민,부경 경마장
70143,44361,제트캐시,2019,28,하무선,부경 경마장
70186,44536,야생화,2019,31,라이스,부경 경마장
70138,44643,글로벌최고,2019,32,임동창,부경 경마장
70125,44529,상승보이,2019,9,양귀선,부경 경마장
70134,44375,스페셜투게더,2019,2,강형곤,부경 경마장
70186,44541,버닝패션,2019,31,라이스,부경 경마장
70134,44374,스페셜히어로,2019,2,강형곤,부경 경마장
70180,44289,플라잉리걸,2019,15,안우성,부경 경마장
70141,44801,스카이아치,2019,27,이상영,부경 경마장
70125,44540,퓨어매직,2019,9,양귀선,부경 경마장
70130,44363,아델플라이,2019,1,백광열,부경 경마장
70176,44566,대호누리,2019,6,구영준,부경 경마장
70186,44391,에이스아모카,2019,31,라이스,부경 경마장
70130,44371,영천솔레미오,2019,1,백광열,부경 경마장
70129,44299,영성퀸,2019,20,최기홍,부경 경마장
70086,44227,퍼플스타,2019,33,권승주,부경 경마장
70127,44570,청호보스,2019,17,장세한,부경 경마장
70224,44471,그래핀킹,2019,11,김영민,부경 경마장
70128,44214,판타스틱챔프,2019,4,임금만,부경 경마장
70138,44084,성실시화,2019,32,임동창,부경 경마장
70141,44862,금아우노,2019,27,이상영,부경 경마장
70156,44871,인디불패,2019,30,울즐리,부경 경마장
70136,44297,일번지,2019,21,민장기,부경 경마장
70127,44850,렛잇고,2019,17,장세한,부경 경마장
70186,44295,그린파파고,2019,31,라이스,부경 경마장
70133,44549,골든캠프,2019,14,윤영훈,부경 경마장
70121,46516,해브어굿데이,2019,7,김병학,부경 경마장
70138,44396,글로벌여신,2019,32,임동창,부경 경마장
70086,44578,위대한선택,2019,33,권승주,부경 경마장
70132,44585,슈퍼크랙,2019,18,이정표,부경 경마장
70136,44316,스페셜윈드,2019,21,민장기,부경 경마장
70129,44298,영성프린스,2019,20,최기홍,부경 경마장
70132,44170,퀸스타,2019,18,이정표,부경 경마장
70126,44491,스타마타,2019,24,김길중,부경 경마장
70173,44462,캡틴양키,2019,10,구민성,부경 경마장
70186,44855,밥앤드조이,2019,31,라이스,부경 경마장
70194,44461,으뜸이,2019,8,토마스,부경 경마장
70223,44506,포에버챔프,2019,22,강은석,부경 경마장
70126,44185,잣나무길,2019,24,김길중,부경 경마장
70136,47043,꿈너머,2019,21,민장기,부경 경마장
70134,46442,캄스트롱,2019,2,강형곤,부경 경마장
70143,44359,서귀축제,2019,28,하무선,부경 경마장
70130,44169,닥터펜타곤,2019,1,백광열,부경 경마장
70156,44534,선더클라우드,2019,30,울즐리,부경 경마장
70194,44313,라인브레이커,2019,8,토마스,부경 경마장
70142,44397,샤이드래건,2019,26,방동석,부경 경마장
70173,44209,그레이트캡틴,2019,10,구민성,부경 경마장
70130,44608,닥터페르시아,2019,1,백광열,부경 경마장
70127,44646,킥앤드러시,2019,17,장세한,부경 경마장
70136,44633,운주오션,2019,21,민장기,부경 경마장
70173,44664,드림비거,2019,10,구민성,부경 경마장
70176,44640,라우드컬러,2019,6,구영준,부경 경마장
70194,44854,딕시밴드,2019,8,토마스,부경 경마장
70138,44574,색달파이터,2019,32,임동창,부경 경마장
70128,44254,가디언엔젤,2019,4,임금만,부경 경마장
70121,45030,라이트스토리,2019,7,김병학,부경 경마장
70226,44819,다이아스피릿,2019,13,박재호,부경 경마장
70186,44865,스파이스엑톤,2019,31,라이스,부경 경마장
70121,44864,아이윌비프리,2019,7,김병학,부경 경마장
70186,44879,더블탭,2019,31,라이스,부경 경마장
70132,44580,원더풀차차,2019,18,이정표,부경 경마장
70123,44673,금아스타리,2019,19,김영관,부경 경마장
70223,46518,디먼스파이,2019,22,강은석,부경 경마장
70180,44861,켄드릭,2019,15,안우성,부경 경마장
70173,44662,패션포스원,2019,10,구민성,부경 경마장
70143,44680,크라우드원,2019,28,하무선,부경 경마장
70180,44496,플라잉더챔프,2019,15,안우성,부경 경마장
70125,44647,그랜드선,2019,9,양귀선,부경 경마장
70134,44411,행복한함안,2019,2,강형곤,부경 경마장
70130,44895,대호전설,2019,1,백광열,부경 경마장
70123,45169,블랙맘바,2020,19,김영관,부경 경마장
70086,45174,선더공주,2020,33,권승주,부경 경마장
70136,45167,캡틴코만도,2020,21,민장기,부경 경마장
70136,45176,운주마하,2020,21,민장기,부경 경마장
70143,46220,케이에프오공,2020,28,하무선,부경 경마장
70226,45175,비전월드,2020,13,박재호,부경 경마장
70136,45171,하늘제왕,2020,21,민장기,부경 경마장
70142,45345,그레이트월드,2020,26,방동석,부경 경마장
70128,45253,릴리즈에디션,2020,4,임금만,부경 경마장
70086,51926,제니스러너,2020,33,권승주,부경 경마장
70123,45245,즐거운여정,2020,19,김영관,부경 경마장
70223,45254,노마드에디션,2020,22,강은석,부경 경마장
70136,45346,월드클래스캣,2020,21,민장기,부경 경마장
70132,45304,원더풀원,2020,18,이정표,부경 경마장
70143,45318,이캐시,2020,28,하무선,부경 경마장
70137,45321,클라우드러브,2020,12,조용배,부경 경마장
70128,45273,황우태복,2020,4,임금만,부경 경마장
70126,45481,달에홀린광대,2020,24,김길중,부경 경마장
70132,45305,도쿄케이,2020,18,이정표,부경 경마장
70134,45330,황우장사,2020,2,강형곤,부경 경마장
70223,45268,운주투하츠,2020,22,강은석,부경 경마장
70128,45271,선더퓨리,2020,4,임금만,부경 경마장
70156,46394,해피블루,2020,30,울즐리,부경 경마장
70133,45316,히어더퀸,2020,14,윤영훈,부경 경마장
70143,45363,탑볼트,2020,28,하무선,부경 경마장
70138,45314,스타드래건,2020,32,임동창,부경 경마장
70249,45492,저스트비해피,2020,3,문현철,부경 경마장
70180,45317,구디,2020,15,안우성,부경 경마장
70180,45472,베르다,2020,15,안우성,부경 경마장
70141,45189,파이어매직,2020,27,이상영,부경 경마장
70194,46393,판타스틱타임,2020,8,토마스,부경 경마장
70138,45501,쿠케난,2020,32,임동창,부경 경마장
70130,45180,닥터쿠쿠,2020,1,백광열,부경 경마장
70086,46102,피플파워,2020,33,권승주,부경 경마장
70130,45324,사바하,2020,1,백광열,부경 경마장
70128,45478,백투더레전드,2020,4,임금만,부경 경마장
70123,45353,장산레몬,2020,19,김영관,부경 경마장
70143,46453,해랑장군,2020,28,하무선,부경 경마장
70173,45499,서던조이,2020,10,구민성,부경 경마장
70142,45465,얼루어,2020,26,방동석,부경 경마장
70143,45386,맨오브더킹,2020,28,하무선,부경 경마장
70186,45282,아라산,2020,31,라이스,부경 경마장
70130,45374,달릴래요,2020,1,백광열,부경 경마장
70224,45262,벌교의꿈,2020,11,김영민,부경 경마장
70128,45705,황우파이터,2020,4,임금만,부경 경마장
70186,46085,정문스펙터,2020,31,라이스,부경 경마장
70180,45300,플라잉아론,2020,15,안우성,부경 경마장
70136,45342,일출골드,2020,21,민장기,부경 경마장
70129,51982,어나더마린,2020,20,최기홍,부경 경마장
70123,45517,랜드뱅크,2020,19,김영관,부경 경마장
70246,46328,화랑신화,2020,23,손병직,부경 경마장
70127,45407,청담케이,2020,17,장세한,부경 경마장
70194,51919,성원스타,2020,8,토마스,부경 경마장
70130,46526,피스톨스타,2020,1,백광열,부경 경마장
70126,45502,포크록,2020,24,김길중,부경 경마장
70138,46084,테이아,2020,32,임동창,부경 경마장
70223,45570,아틀라스,2020,22,강은석,부경 경마장
70186,46402,아서킹이지,2020,31,라이스,부경 경마장
70133,45267,팬스타,2020,14,윤영훈,부경 경마장
70137,45379,캡틴찰리,2020,12,조용배,부경 경마장
70142,45340,글로벌히트,2020,26,방동석,부경 경마장
70224,45550,라이트세이버,2020,11,김영민,부경 경마장
70249,46050,함안청룡,2020,3,문현철,부경 경마장
70224,45301,석세스배틀,2020,11,김영민,부경 경마장
70134,45222,마이플레저,2020,2,강형곤,부경 경마장
70125,45387,담양의신,2020,9,양귀선,부경 경마장
70133,45337,오케이스타,2020,14,윤영훈,부경 경마장
70123,51980,강서자이언트,2020,19,김영관,부경 경마장
70223,51922,조이준마,2020,22,강은석,부경 경마장
70125,45867,에브리킹이지,2020,9,양귀선,부경 경마장
70128,45308,판타스틱킹덤,2020,4,임금만,부경 경마장
70137,45699,일망블루,2020,12,조용배,부경 경마장
70125,51918,바벨선샤인,2020,9,양귀선,부경 경마장
70136,45286,컴백투유,2020,21,민장기,부경 경마장
70128,45310,아쿠아매직,2020,4,임금만,부경 경마장
70194,45551,파워플레인,2020,8,토마스,부경 경마장
70134,45422,슈퍼카넬,2020,2,강형곤,부경 경마장
70130,45296,아델호랑이,2020,1,백광열,부경 경마장
70156,46308,솔레다드,2020,30,울즐리,부경 경마장
70180,45554,원더풀폰,2020,15,안우성,부경 경마장
70136,50022,어나더원,2020,21,민장기,부경 경마장
70194,51920,카르페바벨,2020,8,토마스,부경 경마장
70125,45277,켈리퀸,2020,9,양귀선,부경 경마장
70123,45608,파워사운드,2020,19,김영관,부경 경마장
70223,45600,로드투매직,2020,22,강은석,부경 경마장
70180,45281,더베스트에버,2020,15,안우성,부경 경마장
70086,45439,서부빅스텝,2020,33,권승주,부경 경마장
70136,46327,절대보스,2020,21,민장기,부경 경마장
70223,50075,운주본능,2020,22,강은석,부경 경마장
70156,51983,라카르타,2020,30,울즐리,부경 경마장
70194,45558,원더풀앤도버,2020,8,토마스,부경 경마장
70156,46392,해피째즈,2020,30,울즐리,부경 경마장
70136,45471,카우라인,2020,21,민장기,부경 경마장
70086,45565,블루모어,2020,33,권승주,부경 경마장
70176,45943,최강위크,2020,6,구영준,부경 경마장
70134,45596,매직스위티,2020,2,강형곤,부경 경마장
70126,45252,록스,2020,24,김길중,부경 경마장
70132,46367,시크릿레이디,2020,18,이정표,부경 경마장
70186,45435,승리매직킹,2020,31,라이스,부경 경마장
70134,45997,투투플라잉,2020,2,강형곤,부경 경마장
70141,45312,브레이브캡틴,2020,27,이상영,부경 경마장
70086,45388,버럭,2020,33,권승주,부경 경마장
70126,45630,킹애니데이,2020,24,김길중,부경 경마장
70127,45441,메타퀸,2020,17,장세한,부경 경마장
70134,45594,매직큐,2020,2,강형곤,부경 경마장
70137,45945,베스트리더,2020,12,조용배,부경 경마장
70086,45484,러닝파워,2020,33,권승주,부경 경마장
70249,50063,스마일보이,2020,3,문현철,부경 경마장
70137,45767,청마의질주,2020,12,조용배,부경 경마장
70143,45420,커널플라잉,2020,28,하무선,부경 경마장
70125,46395,로드투퀸,2020,9,양귀선,부경 경마장
70129,45694,송도갈매기,2020,20,최기홍,부경 경마장
70246,45510,용산큰별,2020,23,손병직,부경 경마장
70132,50312,로드투글로리,2020,18,이정표,부경 경마장
70128,45412,모닝라이드,2020,4,임금만,부경 경마장
70130,45634,닥터오스카,2020,1,백광열,부경 경마장
70126,46037,슈넬블리츠,2020,24,김길중,부경 경마장
70137,50062,유핑,2020,12,조용배,부경 경마장
70127,45532,푸른열정,2020,17,장세한,부경 경마장
70226,46462,보라챔프,2020,13,박재호,부경 경마장
70086,45488,초이스런,2020,33,권승주,부경 경마장
70143,46209,한솔브레인,2020,28,하무선,부경 경마장
70127,45633,매직클래스,2020,17,장세한,부경 경마장
70086,45629,파워라이드,2020,33,권승주,부경 경마장
70123,45775,금아데프트,2020,19,김영관,부경 경마장
70142,45866,월드포인트,2020,26,방동석,부경 경마장
70224,45638,기적의금빛,2020,11,김영민,부경 경마장
70142,45863,패뷸러스비터,2020,26,방동석,부경 경마장
70173,46041,씽가,2020,10,구민성,부경 경마장
70121,46038,퍼스트코리아,2020,7,김병학,부경 경마장
70186,51480,용비칸,2020,31,라이스,부경 경마장
70180,45754,스카이모닝,2020,15,안우성,부경 경마장
70130,46325,베텔게우스,2020,1,백광열,부경 경마장
70224,46006,레이디베이더,2020,11,김영민,부경 경마장
70186,46088,정문코빗,2020,31,라이스,부경 경마장
70086,46466,톱프렌드,2020,33,권승주,부경 경마장
70249,45526,로즈블레이드,2020,3,문현철,부경 경마장
70226,46464,메이드희망,2020,13,박재호,부경 경마장
70125,45552,바벨하트,2020,9,양귀선,부경 경마장
70176,45605,운주글로벌,2020,6,구영준,부경 경마장
70127,50106,금손클래스,2020,17,장세한,부경 경마장
70142,50280,머니허거,2020,26,방동석,부경 경마장
70126,46095,행복한길,2020,24,김길중,부경 경마장
70125,46537,함평맨,2020,9,양귀선,부경 경마장
70142,46263,데이바이데이,2020,26,방동석,부경 경마장
70226,45490,로즈파이터,2020,13,박재호,부경 경마장
70086,45505,블루아이콘,2020,33,권승주,부경 경마장
70180,45436,낙동전사,2020,15,안우성,부경 경마장
70121,46035,헬로선샤인,2020,7,김병학,부경 경마장
70143,45408,하늘햇살,2020,28,하무선,부경 경마장
70176,45309,바벨퀸,2020,6,구영준,부경 경마장
70127,51921,글로벌여제,2020,17,장세한,부경 경마장
70134,45646,최강총알,2020,2,강형곤,부경 경마장
70129,45823,태왕신기,2020,20,최기홍,부경 경마장
70128,45403,황우머니,2020,4,임금만,부경 경마장
70194,45756,트리모어,2020,8,토마스,부경 경마장
70173,46089,샤인몬스터,2020,10,구민성,부경 경마장
70137,45839,태풍의축제,2020,12,조용배,부경 경마장
70134,46058,비케이누마,2020,2,강형곤,부경 경마장
70126,45837,루비스톰,2020,24,김길중,부경 경마장
70143,45417,아리온퀸,2020,28,하무선,부경 경마장
70186,45807,노던비드,2020,31,라이스,부경 경마장
70132,45628,가속제일,2020,18,이정표,부경 경마장
70173,46452,대지물결,2020,10,구민성,부경 경마장
70249,45777,올오어낫싱,2020,3,문현철,부경 경마장
70123,45520,장산디파이,2020,19,김영관,부경 경마장
70086,45846,여수파이터,2020,33,권승주,부경 경마장
70249,46239,짜릿한이순간,2020,3,문현철,부경 경마장
70086,45845,케이골드바,2020,33,권승주,부경 경마장
70129,46552,태왕스톰,2020,20,최기홍,부경 경마장
70176,45602,운주오름,2020,6,구영준,부경 경마장
70138,45836,태양으뜸,2020,32,임동창,부경 경마장
70173,46222,해랑영웅,2020,10,구민성,부경 경마장
70224,46105,석세스풀,2020,11,김영민,부경 경마장
70176,46298,날라,2020,6,구영준,부경 경마장
70226,45491,드림런,2020,13,박재호,부경 경마장
70128,45715,영광의탱크,2020,4,임금만,부경 경마장
70176,50069,언매치드,2020,6,구영준,부경 경마장
70121,50122,치어풀라이프,2020,7,김병학,부경 경마장
70249,45859,하마,2020,3,문현철,부경 경마장
70143,46062,퀸오브조이,2020,28,하무선,부경 경마장
70133,46240,칼잡이,2020,14,윤영훈,부경 경마장
70130,45539,닥터티파니,2020,1,백광열,부경 경마장
70128,46059,골든스텔라,2020,4,임금만,부경 경마장
70180,45831,스타퓨리,2020,15,안우성,부경 경마장
70223,46113,퍼스트메니,2020,22,강은석,부경 경마장
70133,45860,동남위너,2020,14,윤영훈,부경 경마장
70126,45810,너가최고,2020,24,김길중,부경 경마장
70134,45514,서귀플래시,2020,2,강형곤,부경 경마장
70224,45878,석세스프런트,2020,11,김영민,부경 경마장
70134,45597,모닝위스퍼,2020,2,강형곤,부경 경마장
70249,45401,삼바스텝,2020,3,문현철,부경 경마장
70134,45598,아너로드,2020,2,강형곤,부경 경마장
70137,46094,문막우상,2020,12,조용배,부경 경마장
70127,45857,브레드히트,2020,17,장세한,부경 경마장
70123,51981,럭키스트걸,2020,19,김영관,부경 경마장
70127,1412320,블랙볼트,2020,17,장세한,부경 경마장
70176,45809,남해미소,2020,6,구영준,부경 경마장
70186,45580,에이스파이팅,2020,31,라이스,부경 경마장
70194,45577,원더풀어필,2020,8,토마스,부경 경마장
70125,51923,로키블리스,2020,9,양귀선,부경 경마장
70194,46022,러닝패션,2020,8,토마스,부경 경마장
70224,45752,석세스타임,2020,11,김영민,부경 경마장
70121,45982,골든플러스,2020,7,김병학,부경 경마장
70132,46060,퀸스랜딩,2020,18,이정표,부경 경마장
70136,45907,위드선,2020,21,민장기,부경 경마장
70129,45757,벨로시랩터,2020,20,최기홍,부경 경마장
70142,45557,스피드영,2020,26,방동석,부경 경마장
70141,46122,싱가포르파티,2020,27,이상영,부경 경마장
70133,46072,창창대로,2020,14,윤영훈,부경 경마장
70223,46036,투큐트걸,2020,22,강은석,부경 경마장
70173,46553,모로,2020,10,구민성,부경 경마장
70086,45506,굿매직,2020,33,권승주,부경 경마장
70130,45872,상상그이상,2020,1,백광열,부경 경마장
70133,46310,다이아선더,2020,14,윤영훈,부경 경마장
70126,45816,록파워,2020,24,김길중,부경 경마장
70121,46106,플라잉터치,2020,7,김병학,부경 경마장
70121,46098,파이널세븐,2020,7,김병학,부경 경마장
70137,45806,판타스틱우먼,2020,12,조용배,부경 경마장
70226,46331,루시드퀸,2020,13,박재호,부경 경마장
70180,45916,라온더할리,2020,15,안우성,부경 경마장
70086,46467,라온더탱고,2020,33,권승주,부경 경마장
70127,50006,고흥클래스,2020,17,장세한,부경 경마장
70173,45423,신해망치,2020,10,구민성,부경 경마장
70125,46225,그래핀랩월드,2020,9,양귀선,부경 경마장
70224,46556,석세스플라잉,2020,11,김영민,부경 경마장
70125,46033,온누리축제,2020,9,양귀선,부경 경마장
70156,45939,마이맨트라,2020,30,울즐리,부경 경마장
70136,45865,월드베스트캣,2020,21,민장기,부경 경마장
70173,45636,해피브리애나,2020,10,구민성,부경 경마장
70129,45748,쿨러닝,2020,20,최기홍,부경 경마장
70125,46132,우승무패,2020,9,양귀선,부경 경마장
70143,45910,해랑더원,2020,28,하무선,부경 경마장
70132,46125,용건,2020,18,이정표,부경 경마장
70127,46130,다이나믹위너,2020,17,장세한,부경 경마장
70133,45445,함안불꽃,2020,14,윤영훈,부경 경마장
70127,46126,딴봉퀸,2020,17,장세한,부경 경마장
70130,45969,에이스호랑이,2020,1,백광열,부경 경마장
70134,46056,황우대장군,2020,2,강형곤,부경 경마장
70126,46096,파워스텔스,2020,24,김길중,부경 경마장
70156,45880,아베라우어,2020,30,울즐리,부경 경마장
70130,45911,두바이원정대,2020,1,백광열,부경 경마장
70126,45805,마사랑길,2020,24,김길중,부경 경마장
70126,46146,럭키밴드,2020,24,김길중,부경 경마장
70123,46271,승리의영웅,2020,19,김영관,부경 경마장
70186,46236,아임킹이지,2020,31,라이스,부경 경마장
70132,45937,모닝플로우,2020,18,이정표,부경 경마장
70130,46621,우리다함께,2020,1,백광열,부경 경마장
70173,46129,한강세이버,2020,10,구민성,부경 경마장
70128,45812,영광의함성,2020,4,임금만,부경 경마장
70125,50073,하늘승리,2020,9,양귀선,부경 경마장
70121,50064,해브어굿이어,2020,7,김병학,부경 경마장
70137,46029,패스트건,2020,12,조용배,부경 경마장
70136,50072,런투킹,2020,21,민장기,부경 경마장
70134,45738,황우쏜살,2020,2,강형곤,부경 경마장
70128,45947,스카이샷,2020,4,임금만,부경 경마장
70127,46544,성실양구,2020,17,장세한,부경 경마장
70127,46241,천마독주,2020,17,장세한,부경 경마장
70123,45909,강서불패,2020,19,김영관,부경 경마장
70130,46524,닥터팡팡,2020,1,백광열,부경 경마장
70130,46522,두바이평정,2020,1,백광열,부경 경마장
70136,45895,터보여걸,2020,21,민장기,부경 경마장
70137,46168,핀홀아이,2020,12,조용배,부경 경마장
70249,46384,히어로제이,2020,3,문현철,부경 경마장
70194,46275,판타스틱데이,2020,8,토마스,부경 경마장
70143,46109,아쿠아리우스,2020,28,하무선,부경 경마장
